timestamp_utc,scenario,callback_profile,mode,iteration,workers,producers,capacity,tasks_attempted,tasks_accepted,tasks_executed,tasks_rejected,submit_duration_ns,shutdown_duration_ns,join_duration_ns,total_duration_ns,throughput_tasks_per_second,mean_submit_latency_ns,p50_submit_latency_ns,p95_submit_latency_ns,min_submit_latency_ns,max_submit_latency_ns,mean_end_to_end_latency_ns,p50_end_to_end_latency_ns,p95_end_to_end_latency_ns,correctness_passed
2026-07-28T21:15:54.050Z,throughput,light_cpu,validated,1,4,4,64,100000,100000,100000,0,100109600,16100,172900,100298700,997021.895598,3887.330,1900,9700,0,5100500,49660.860,46900,117200,true
2026-07-28T21:15:54.183Z,throughput,light_cpu,validated,2,4,4,64,100000,100000,100000,0,78619700,38800,136900,78795400,1269109.618074,2796.045,1400,7000,0,2186800,43493.177,46700,66800,true
2026-07-28T21:15:54.320Z,throughput,light_cpu,validated,3,4,4,64,100000,100000,100000,0,68392800,13300,174400,68580500,1458140.433505,2472.852,1300,6400,0,4937600,29278.557,31600,63300,true
2026-07-28T21:15:54.487Z,throughput,light_cpu,validated,4,4,4,64,100000,100000,100000,0,85777600,8900,130300,85916800,1163916.719431,3214.574,1700,8500,0,1994000,42236.744,44400,81000,true
2026-07-28T21:15:54.645Z,throughput,light_cpu,validated,5,4,4,64,100000,100000,100000,0,90510600,36700,406400,90954000,1099456.868307,3416.560,1800,10000,0,2665000,39360.693,39800,90200,true
