timestamp_utc,scenario,callback_profile,mode,iteration,workers,producers,capacity,tasks_attempted,tasks_accepted,tasks_executed,tasks_rejected,submit_duration_ns,shutdown_duration_ns,join_duration_ns,total_duration_ns,throughput_tasks_per_second,mean_submit_latency_ns,p50_submit_latency_ns,p95_submit_latency_ns,min_submit_latency_ns,max_submit_latency_ns,mean_end_to_end_latency_ns,p50_end_to_end_latency_ns,p95_end_to_end_latency_ns,enqueue_lock_attempts,enqueue_lock_wait_ns,enqueue_lock_max_wait_ns,enqueue_inferred_contended,dequeue_lock_attempts,dequeue_lock_wait_ns,dequeue_lock_max_wait_ns,dequeue_inferred_contended,enqueue_wait_count,enqueue_wait_total_ns,enqueue_wait_max_ns,dequeue_wait_count,dequeue_wait_total_ns,dequeue_wait_max_ns,queue_full_observations,queue_empty_observations,not_empty_signals,not_full_signals,shutdown_broadcasts,enqueue_predicate_false_wakeups,dequeue_predicate_false_wakeups,occupancy_sample_count,occupancy_event_mean,occupancy_min,occupancy_max,occupancy_zero_observations,occupancy_full_observations,callback_compute_total_ns,callback_accounting_total_ns,callback_combined_total_ns,worker_task_cv,zero_task_workers,accounting_mode,correctness_passed
2026-07-28T21:15:18.506Z,throughput,noop,validated,1,4,4,64,100000,100000,100000,0,107575400,9100,126400,107711100,928409.421127,4193.898,2800,9300,100,3579300,15971.714,5800,65600,100000,242221800,3576800,52524,100004,235778600,1284500,55216,1742,11723700,1122900,22306,112394400,7788100,1742,22306,100000,100000,2,337,3758,200000,11.433940,0,64,28381,2271,4300500,9662300,13962800,0.069227838,0,partitioned,true
2026-07-28T21:15:18.631Z,throughput,noop,validated,2,4,4,64,100000,100000,100000,0,99406400,13500,157400,99577400,1004243.934869,3847.038,2200,10100,100,2667600,45934.451,51000,80200,100000,286206100,1812400,61236,100004,291339500,2071600,60107,9772,49449600,2512000,4325,23730700,1188000,9772,4325,100000,100000,2,1443,732,200000,42.273790,0,64,5815,13224,4878200,10246500,15124700,0.072160992,0,partitioned,true
2026-07-28T21:15:18.730Z,throughput,noop,validated,3,4,4,64,100000,100000,100000,0,82302800,10300,116100,82429300,1213160.854211,3170.080,1800,8900,100,2404900,35112.693,37200,63200,100000,242578200,2173400,54216,100004,240137000,1797100,53687,5051,24735300,2403600,4958,23556100,2328800,5051,4958,100000,100000,2,638,848,200000,39.429550,0,64,6458,6958,4454500,9510800,13965300,0.047388944,0,partitioned,true
2026-07-28T21:15:18.853Z,throughput,noop,validated,4,4,4,64,100000,100000,100000,0,98044000,8000,188900,98241000,1017904.948036,3801.537,2100,9600,100,3663800,34512.266,30600,75800,100000,296657400,3662400,59670,100004,285415900,3604200,54412,6055,33417600,1362100,6424,40737600,1290300,6055,6424,100000,100000,2,1073,1055,200000,31.533620,0,64,8528,8776,4317300,9050600,13367900,0.083178339,0,partitioned,true
2026-07-28T21:15:18.957Z,throughput,noop,validated,5,4,4,64,100000,100000,100000,0,86184800,8200,134900,86327900,1158374.059835,3307.855,1900,8000,100,4461900,19934.668,7800,64900,100000,221799900,4460500,47690,100004,208951400,5101200,47493,5062,20952700,920700,13046,60385400,2030000,5062,13046,100000,100000,2,798,1715,200000,19.169650,0,64,18164,7243,4434300,9984600,14418900,0.040607320,0,partitioned,true
