timestamp_utc,scenario,callback_profile,mode,iteration,workers,producers,capacity,tasks_attempted,tasks_accepted,tasks_executed,tasks_rejected,submit_duration_ns,shutdown_duration_ns,join_duration_ns,total_duration_ns,throughput_tasks_per_second,mean_submit_latency_ns,p50_submit_latency_ns,p95_submit_latency_ns,min_submit_latency_ns,max_submit_latency_ns,mean_end_to_end_latency_ns,p50_end_to_end_latency_ns,p95_end_to_end_latency_ns,correctness_passed
2026-07-28T21:15:53.007Z,throughput,noop,validated,1,4,4,64,100000,100000,100000,0,84108600,16300,158400,84283300,1186474.663427,2996.113,1200,7400,0,6189900,26640.610,17600,66700,true
2026-07-28T21:15:53.136Z,throughput,noop,validated,2,4,4,64,100000,100000,100000,0,107741100,14400,268200,108023900,925721.067282,3677.254,1000,3900,0,34837300,20401.653,3500,51000,true
2026-07-28T21:15:53.234Z,throughput,noop,validated,3,4,4,64,100000,100000,100000,0,77029400,16700,238600,77284900,1293913.817576,2591.659,1200,5600,0,9399200,10976.994,4100,36900,true
2026-07-28T21:15:53.324Z,throughput,noop,validated,4,4,4,64,100000,100000,100000,0,78098400,276600,22300,78397600,1275549.251508,2840.431,1600,6500,0,6277400,12092.819,4400,49100,true
2026-07-28T21:15:53.416Z,throughput,noop,validated,5,4,4,64,100000,100000,100000,0,75906100,14800,140800,76061700,1314722.126905,2736.599,1300,7000,0,3132400,24088.988,20600,56600,true
