timestamp_utc,scenario,callback_profile,mode,iteration,workers,producers,capacity,tasks_attempted,tasks_accepted,tasks_executed,tasks_rejected,submit_duration_ns,shutdown_duration_ns,join_duration_ns,total_duration_ns,throughput_tasks_per_second,mean_submit_latency_ns,p50_submit_latency_ns,p95_submit_latency_ns,min_submit_latency_ns,max_submit_latency_ns,mean_end_to_end_latency_ns,p50_end_to_end_latency_ns,p95_end_to_end_latency_ns,enqueue_lock_attempts,enqueue_lock_wait_ns,enqueue_lock_max_wait_ns,enqueue_inferred_contended,dequeue_lock_attempts,dequeue_lock_wait_ns,dequeue_lock_max_wait_ns,dequeue_inferred_contended,enqueue_wait_count,enqueue_wait_total_ns,enqueue_wait_max_ns,dequeue_wait_count,dequeue_wait_total_ns,dequeue_wait_max_ns,queue_full_observations,queue_empty_observations,not_empty_signals,not_full_signals,shutdown_broadcasts,enqueue_predicate_false_wakeups,dequeue_predicate_false_wakeups,occupancy_sample_count,occupancy_event_mean,occupancy_min,occupancy_max,occupancy_zero_observations,occupancy_full_observations,callback_compute_total_ns,callback_accounting_total_ns,callback_combined_total_ns,worker_task_cv,zero_task_workers,accounting_mode,correctness_passed
2026-07-28T21:14:38.620Z,throughput,noop,validated,1,1,4,64,100000,100000,100000,0,96296600,19300,75200,96391200,1037439.102325,3724.007,2600,8700,100,1805500,62934.495,60400,90600,100000,72213000,995500,15762,100001,30059500,517100,1514,82386,247110500,1332600,29,1543300,367000,82386,29,100000,100000,2,24262,0,200000,61.188740,0,64,280,88952,2316000,7768700,10084700,0.000000000,0,standard,true
2026-07-28T21:14:38.733Z,throughput,noop,validated,2,1,4,64,100000,100000,100000,0,89455800,7900,95300,89559100,1116581.117943,3478.554,2100,9100,100,880700,59313.871,55000,88600,100000,97070000,698900,24117,100001,35586200,456400,3809,74649,205993800,570600,12,721700,394800,74649,12,100000,100000,2,23180,0,200000,61.950020,0,64,100,91752,2291900,7422900,9714800,0.000000000,0,standard,true
2026-07-28T21:14:38.851Z,throughput,noop,validated,3,1,4,64,100000,100000,100000,0,95298300,5400,98600,95402400,1048191.659749,3693.164,2500,9400,100,863200,62921.052,58900,88300,100000,92618300,380800,25336,100001,36794500,177000,4700,80506,231119200,798200,18,964100,463300,80506,18,100000,100000,2,25316,0,200000,61.597100,0,64,47,91239,2310600,8140800,10451400,0.000000000,0,standard,true
2026-07-28T21:14:38.963Z,throughput,noop,validated,4,1,4,64,100000,100000,100000,0,92561100,2000,48400,92611500,1079779.509024,3499.178,1600,7000,100,4888500,60669.229,52700,92400,100000,69649400,1084500,17412,100001,33576600,370300,2673,69581,237093300,4887900,19,1075300,398100,69581,19,100000,100000,2,23121,0,200000,61.029600,0,64,1353,90076,2373300,7407200,9780500,0.000000000,0,standard,true
2026-07-28T21:14:39.067Z,throughput,noop,validated,5,1,4,64,100000,100000,100000,0,83689500,78600,88700,83857000,1192506.290471,3254.057,1600,6800,100,9238700,54844.738,52000,75300,100000,61686200,694100,13964,100001,30019200,232500,1412,74530,221025000,8571500,25,1783900,623600,74530,25,100000,100000,2,25492,0,200000,61.367940,0,64,203,90855,2338900,8079600,10418500,0.000000000,0,standard,true
