timestamp_utc,scenario,callback_profile,mode,iteration,workers,producers,capacity,tasks_attempted,tasks_accepted,tasks_executed,tasks_rejected,submit_duration_ns,shutdown_duration_ns,join_duration_ns,total_duration_ns,throughput_tasks_per_second,mean_submit_latency_ns,p50_submit_latency_ns,p95_submit_latency_ns,min_submit_latency_ns,max_submit_latency_ns,mean_end_to_end_latency_ns,p50_end_to_end_latency_ns,p95_end_to_end_latency_ns,enqueue_lock_attempts,enqueue_lock_wait_ns,enqueue_lock_max_wait_ns,enqueue_inferred_contended,dequeue_lock_attempts,dequeue_lock_wait_ns,dequeue_lock_max_wait_ns,dequeue_inferred_contended,enqueue_wait_count,enqueue_wait_total_ns,enqueue_wait_max_ns,dequeue_wait_count,dequeue_wait_total_ns,dequeue_wait_max_ns,queue_full_observations,queue_empty_observations,not_empty_signals,not_full_signals,shutdown_broadcasts,enqueue_predicate_false_wakeups,dequeue_predicate_false_wakeups,occupancy_sample_count,occupancy_event_mean,occupancy_min,occupancy_max,occupancy_zero_observations,occupancy_full_observations,callback_compute_total_ns,callback_accounting_total_ns,callback_combined_total_ns,worker_task_cv,zero_task_workers,accounting_mode,correctness_passed
2026-07-28T21:14:54.554Z,throughput,noop,validated,1,4,4,16,100000,100000,100000,0,109838000,17400,111600,109967100,909362.891265,4225.905,1500,8400,100,4286500,13515.853,10100,26800,100000,239486300,4278000,42820,100004,232304700,4390500,37883,13775,127254000,2929300,12234,111895000,3242300,13775,12234,100000,100000,2,2388,2074,200000,8.458790,0,16,17724,21897,9400200,20222400,29622600,0.035093977,0,standard,true
2026-07-28T21:14:54.682Z,throughput,noop,validated,2,4,4,16,100000,100000,100000,0,104942100,17400,125600,105085300,951607.884262,3688.774,1100,7200,100,7303900,11341.408,6900,24500,100000,183647800,2411000,35978,100004,184865800,3164400,33532,10612,138157000,7302900,20567,153160600,7028000,10612,20567,100000,100000,2,1696,3820,200000,7.148920,0,16,29619,19856,4541700,21161000,25702700,0.185742275,0,standard,true
2026-07-28T21:14:54.802Z,throughput,noop,validated,3,4,4,16,100000,100000,100000,0,93110000,19700,191800,93321700,1071562.133995,3378.060,1400,7600,100,2626700,11121.084,8900,22500,100000,205739500,2622900,40149,100004,206396300,4192800,39986,12394,73705200,1846700,13020,79363400,2522500,12394,13020,100000,100000,2,1841,2358,200000,8.325120,0,16,18928,19842,4637700,23352600,27990300,0.199165818,0,standard,true
2026-07-28T21:14:54.934Z,throughput,noop,validated,4,4,4,16,100000,100000,100000,0,107207800,10300,150100,107368200,931374.466555,3987.301,1800,9000,100,3644400,11847.815,8500,25000,100000,255887400,3640200,52769,100004,254562200,2674400,46909,11356,92234500,2252200,16874,90914600,3328100,11356,16874,100000,100000,2,1982,2760,200000,7.217930,0,16,23430,16639,4610500,23347400,27957900,0.118655377,0,standard,true
2026-07-28T21:14:55.079Z,throughput,noop,validated,5,4,4,16,100000,100000,100000,0,106540400,5776500,26800,112343700,890125.570014,3680.920,1300,6800,100,8249000,11202.094,6900,23700,100000,211388500,8242500,38376,100004,206917100,6721000,35194,12499,107611600,4865100,19904,137893500,4712200,12499,19904,100000,100000,2,2234,3569,200000,7.235970,0,16,28248,20213,7768900,21629600,29398500,0.212871734,0,standard,true
