timestamp_utc,scenario,callback_profile,mode,iteration,workers,producers,capacity,tasks_attempted,tasks_accepted,tasks_executed,tasks_rejected,submit_duration_ns,shutdown_duration_ns,join_duration_ns,total_duration_ns,throughput_tasks_per_second,mean_submit_latency_ns,p50_submit_latency_ns,p95_submit_latency_ns,min_submit_latency_ns,max_submit_latency_ns,mean_end_to_end_latency_ns,p50_end_to_end_latency_ns,p95_end_to_end_latency_ns,enqueue_lock_attempts,enqueue_lock_wait_ns,enqueue_lock_max_wait_ns,enqueue_inferred_contended,dequeue_lock_attempts,dequeue_lock_wait_ns,dequeue_lock_max_wait_ns,dequeue_inferred_contended,enqueue_wait_count,enqueue_wait_total_ns,enqueue_wait_max_ns,dequeue_wait_count,dequeue_wait_total_ns,dequeue_wait_max_ns,queue_full_observations,queue_empty_observations,not_empty_signals,not_full_signals,shutdown_broadcasts,enqueue_predicate_false_wakeups,dequeue_predicate_false_wakeups,occupancy_sample_count,occupancy_event_mean,occupancy_min,occupancy_max,occupancy_zero_observations,occupancy_full_observations,callback_compute_total_ns,callback_accounting_total_ns,callback_combined_total_ns,worker_task_cv,zero_task_workers,accounting_mode,correctness_passed
2026-07-28T21:14:48.658Z,throughput,noop,validated,1,4,1,64,100000,100000,100000,0,94826300,49000,145600,95020900,1052400.050936,901.952,700,1600,100,264400,5333.487,1200,29900,100000,42624000,252300,6927,100004,103201200,684500,28668,117,4327700,178800,62836,197105100,947400,117,62836,100000,100000,2,0,12233,200000,4.636200,0,64,82798,691,2882400,22843800,25726200,0.053142096,0,standard,true
2026-07-28T21:14:48.761Z,throughput,noop,validated,2,4,1,64,100000,100000,100000,0,93086300,171800,205600,93463900,1069931.813246,884.876,700,1600,100,246800,5067.922,1200,27800,100000,39989200,137800,6732,100004,98821400,841100,26975,130,2824800,214100,59244,190962000,1915700,130,59244,100000,100000,2,0,11944,200000,5.236450,0,64,79518,446,3030400,22730600,25761000,0.048070365,0,standard,true
2026-07-28T21:14:48.888Z,throughput,noop,validated,3,4,1,64,100000,100000,100000,0,95882100,13200,259700,96155000,1039987.520150,911.707,700,1700,100,208100,5753.220,1300,29800,100000,42629900,157900,7854,100004,98110000,955000,26120,160,3544300,206700,65697,201834400,1532700,160,65697,100000,100000,2,0,13536,200000,5.606730,0,64,80113,1411,2821300,24175400,26996700,0.057661093,0,standard,true
2026-07-28T21:14:48.998Z,throughput,noop,validated,4,4,1,64,100000,100000,100000,0,92976100,9900,138000,93124200,1073834.728245,883.455,700,1600,100,324400,5222.383,1200,29700,100000,43634800,316900,6908,100004,101582500,565700,26616,154,2587100,181500,62099,188665500,960800,154,62099,100000,100000,2,0,12675,200000,5.255280,0,64,81678,842,2699300,24308000,27007300,0.029647624,0,standard,true
2026-07-28T21:14:49.111Z,throughput,noop,validated,5,4,1,64,100000,100000,100000,0,93664200,17300,137500,93819100,1065881.041281,890.985,700,1600,100,1082500,5316.565,1100,26000,100000,43376100,1050500,6760,100004,102491600,2334300,24152,181,3167900,625000,58732,195938100,4788300,181,58732,100000,100000,2,0,10855,200000,5.127760,0,64,83188,1795,2679900,20378500,23058400,0.096727076,0,standard,true
