scenario,iteration,producer_index,tasks_attempted,tasks_accepted,tasks_rejected,submit_total_ns,submit_min_ns,submit_max_ns,submit_p50_ns,submit_p95_ns
throughput,1,0,250000,250000,0,826426500,100,10820400,1600,7100
throughput,1,1,250000,250000,0,824818400,100,17208600,1700,7000
throughput,1,2,250000,250000,0,847814700,0,19258700,1700,7000
throughput,1,3,250000,250000,0,836314400,100,15653200,1700,7100
