scenario,iteration,worker_index,tasks_dequeued,tasks_executed,dequeue_wait_count,dequeue_wait_ns,dequeue_lock_ns,callback_compute_ns,callback_accounting_ns,callback_combined_ns,task_share
throughput,1,0,115095,115095,38764,471421000,457506200,4991300,51590000,56581300,0.115095000
throughput,1,1,120818,120818,39560,486131300,415029400,6899300,51768800,58668100,0.120818000
throughput,1,2,128095,128095,36156,465528000,454819500,5428000,39644300,45072300,0.128095000
throughput,1,3,129162,129162,40269,478764500,475656900,6128700,34512200,40640900,0.129162000
throughput,1,4,121448,121448,38648,470101700,484729300,5219200,34665500,39884700,0.121448000
throughput,1,5,132733,132733,40822,483637300,444176200,5905200,53753800,59659000,0.132733000
throughput,1,6,138884,138884,43092,446653500,496775500,5746800,42947500,48694300,0.138884000
throughput,1,7,113765,113765,38146,468233100,436954500,5768100,61572600,67340700,0.113765000
