scenario,iteration,worker_index,tasks_dequeued,tasks_executed,dequeue_wait_count,dequeue_wait_ns,dequeue_lock_ns,callback_compute_ns,callback_accounting_ns,callback_combined_ns,task_share
throughput,1,0,130426,130426,41054,316942600,308413600,4563800,66293800,70857600,0.130426000
throughput,1,1,111507,111507,39138,289182300,307924700,12612300,35180400,47792700,0.111507000
throughput,1,2,120649,120649,36330,323249200,283706500,4233600,27298200,31531800,0.120649000
throughput,1,3,115416,115416,37135,361655200,283171000,4239200,41900000,46139200,0.115416000
throughput,1,4,135294,135294,45347,330078700,313912700,4878900,46657400,51536300,0.135294000
throughput,1,5,125418,125418,37645,285475100,315263600,4491500,40894700,45386200,0.125418000
throughput,1,6,128716,128716,42240,283753500,320525700,4626800,42035700,46662500,0.128716000
throughput,1,7,132574,132574,44522,314233700,306659600,4879500,56901400,61780900,0.132574000
