scenario,iteration,producer_index,tasks_attempted,tasks_accepted,tasks_rejected,submit_total_ns,submit_min_ns,submit_max_ns,submit_p50_ns,submit_p95_ns
throughput,1,0,250000,250000,0,648635700,0,14103300,1300,6000
throughput,1,1,250000,250000,0,698914800,100,20038700,1400,6200
throughput,1,2,250000,250000,0,743448300,100,25367500,1400,6200
throughput,1,3,250000,250000,0,689912600,100,14654100,1400,6000
