scenario,iteration,worker_index,tasks_dequeued,tasks_executed,dequeue_wait_count,dequeue_wait_ns,dequeue_lock_ns,callback_compute_ns,callback_accounting_ns,callback_combined_ns,task_share
throughput,1,0,117881,117881,46535,354933700,287871000,3680700,68876600,72557300,0.117881000
throughput,1,1,135099,135099,52185,362520900,277240200,4220200,40619700,44839900,0.135099000
throughput,1,2,127541,127541,50851,369833900,268249900,4084700,42192500,46277200,0.127541000
throughput,1,3,131065,131065,46853,327636500,304470500,4234800,62456500,66691300,0.131065000
throughput,1,4,113900,113900,47737,367513800,285959800,3832300,41396700,45229000,0.113900000
throughput,1,5,118156,118156,46193,397158600,283137600,3975100,35626300,39601400,0.118156000
throughput,1,6,138003,138003,52855,350575400,282473400,4384600,47282100,51666700,0.138003000
throughput,1,7,118355,118355,48661,337764100,300024800,3836600,39654800,43491400,0.118355000
