scenario,iteration,producer_index,tasks_attempted,tasks_accepted,tasks_rejected,submit_total_ns,submit_min_ns,submit_max_ns,submit_p50_ns,submit_p95_ns
throughput,1,0,250000,250000,0,751742500,100,13836900,1600,6900
throughput,1,1,250000,250000,0,796156500,0,13600600,1600,6800
throughput,1,2,250000,250000,0,828550700,100,15763400,1600,6700
throughput,1,3,250000,250000,0,785209400,100,13675100,1600,7000
